nas_eps_emm_nas_key_set_id_value,nested_field2_size,nas_eps_seq_no_value,gsm_a_L3_protocol_discriminator_value,nas_eps_nas_msg_emm_type_size,nas_eps_emm_cause_size,nas_eps_emm_esm_msg_cont_value,gsm_a_L3_protocol_discriminator_size,nas_eps_emm_nas_key_set_id_show,nas_eps_emm_res_size,gsm_a_dtap_rand_value,nas_eps_msg_auth_code_show,nested_field4_value,gsm_a_dtap_time_zone_time_show,nas_eps_common_elem_id_show,nas_eps_security_header_type_size,e212_assoc_imsi_size,nested_field3_value,nested_field1_size,nas_eps_emm_detach_type_ul_size,nested_field4_show,nas_eps_emm_elem_id_show,nas_eps_emm_spare_half_octet_show,gsm_a_L3_protocol_discriminator_show,nas_eps_spare_bits_value,nested_field3_size,nas_eps_emm_elem_id_size,gsm_a_len_value,nested_field6_value,gsm_a_dtap_autn_show,nas_eps_nas_msg_emm_type_show,3gpp_tmsi_value,nested_field2_value,nas_eps_emm_hash_mme_value,nas_eps_emm_spare_half_octet_value,gsm_a_id_dig_1_size,nested_field1_show,gsm_a_len_show,nas_eps_emm_id_type2_size,nas_eps_emm_cause_show,nas_eps_spare_bits_show,nested_field4_size,gsm_a_len_size,gsm_a_dtap_rand_size,gsm_a_spare_bits_size,nas_eps_emm_tsc_show,nas_eps_emm_update_type_value_show,nas_eps_seq_no_show,nas_eps_msg_auth_code_size,gsm_a_oddevenind_show,nested_field5_size,gsm_a_gm_elem_id_size,nas_eps_emm_imeisv_req_value,nas_eps_emm_m_tmsi_show,nas_eps_emm_eps_att_type_show,nested_field1_value,nas_eps_security_header_type_unmaskedvalue,nested_field2_show,gsm_a_dtap_dst_adjustment_size,e212_tai_mnc_value,nas_eps_emm_res_show,gsm_a_filler_size,nas_eps_emm_128eia1_unmaskedvalue,nas_eps_emm_ebi14_size,label
0.0,3.0,0,7,1,-1.0,57,1,0.0,-1.0,244,421,9,104,2,1,-1.0,161,1.0,-1.0,4,0,0.0,0,2.0,1.0,1.0,1,-1.0,244,93,72,0,7,0.0,-1.0,9,2.0,-1.0,-1.0,0,10.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,37,6,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,16,7,1,-1.0,32,1,-1.0,-1.0,244,168,54,104,2,1,-1.0,31,1.0,-1.0,1,1,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,8,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,-1.0,4.0,-1.0,-1.0,3221225743.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,17,7,1,-1.0,57,1,-1.0,-1.0,244,480,0,42,2,1,-1.0,120,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,17,7,1,-1.0,57,1,0.0,-1.0,244,246,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,8,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,3221225743.0,-1.0,93,17,2,-1.0,1,71,-1.0,-1.0,-1.0,0
1.0,3.0,19,7,1,-1.0,0,1,0.0,-1.0,244,264,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,8,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,3.0,4.0,-1.0,1.0,-1.0,-1.0,3221225743.0,1.0,93,17,5,-1.0,1,71,-1.0,70.0,-1.0,0
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,92,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,73,82,72,79,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,244,7,0,-1.0,1,71,-1.0,-1.0,-1.0,0
-1.0,-1.0,28,7,1,-1.0,57,1,-1.0,8.0,244,549,121,104,2,1,-1.0,162,9.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,3,-1.0,244,83,72,253,44,-1.0,-1.0,1,8.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52,7,7,-1.0,1,40,-1.0,-1.0,-1.0,0
0.0,3.0,0,7,1,-1.0,57,1,0.0,-1.0,244,227,39,104,2,1,-1.0,161,1.0,-1.0,4,0,0.0,0,2.0,1.0,1.0,1,-1.0,244,93,72,0,37,0.0,-1.0,9,2.0,-1.0,-1.0,0,10.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,37,6,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,16,7,1,-1.0,33,1,-1.0,-1.0,244,96,55,104,2,1,-1.0,32,1.0,-1.0,1,1,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,9,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,-1.0,4.0,-1.0,-1.0,3221225785.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,17,7,1,-1.0,57,1,-1.0,-1.0,244,205,0,43,2,1,-1.0,123,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
9.0,-1.0,17,7,1,-1.0,57,1,0.0,-1.0,244,0,121,104,2,1,-1.0,162,12.0,1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,69,9,253,44,-1.0,-1.0,3,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,3221225785.0,-1.0,94,17,7,-1.0,1,71,-1.0,-1.0,-1.0,0
1.0,3.0,4,7,1,-1.0,0,1,0.0,-1.0,244,439,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,9,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,3.0,4.0,-1.0,1.0,-1.0,-1.0,3221225785.0,1.0,94,17,5,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,4,7,1,-1.0,33,1,-1.0,-1.0,244,83,117,104,2,1,-1.0,32,1.0,-1.0,2,3,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,72,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,5,7,1,-1.0,57,1,-1.0,-1.0,244,5,0,44,2,1,-1.0,122,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,6,7,1,-1.0,57,1,0.0,-1.0,244,366,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,9,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,3221225785.0,-1.0,94,17,2,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,7,7,1,-1.0,0,1,0.0,-1.0,244,426,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,9,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,6.0,4.0,-1.0,1.0,-1.0,-1.0,3221225785.0,1.0,94,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,128,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,233,82,72,239,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,280,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,9,7,1,-1.0,0,1,0.0,-1.0,244,420,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,9,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,8.0,4.0,-1.0,1.0,-1.0,-1.0,3221225785.0,1.0,94,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,80,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,219,82,72,225,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,230,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
-1.0,-1.0,28,7,1,-1.0,57,1,-1.0,-1.0,244,549,121,104,2,1,-1.0,162,-1.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,8,-1.0,244,84,72,253,44,-1.0,-1.0,12,-1.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,396,7,7,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,236,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,69,82,72,75,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,388,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,55,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,20,82,72,26,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,203,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,13,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,232,82,72,238,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,159,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,95,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,243,82,72,249,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,247,7,0,-1.0,1,71,-1.0,-1.0,-1.0,0
-1.0,-1.0,28,7,1,-1.0,57,1,-1.0,8.0,244,549,121,104,2,1,-1.0,162,9.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,3,-1.0,244,83,72,253,44,-1.0,-1.0,1,8.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46,7,7,-1.0,1,34,-1.0,-1.0,-1.0,0
0.0,3.0,1,7,1,-1.0,57,1,0.0,-1.0,244,408,29,104,2,1,-1.0,161,1.0,-1.0,4,0,0.0,0,2.0,1.0,1.0,1,-1.0,244,93,72,0,27,0.0,-1.0,9,2.0,-1.0,-1.0,0,10.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,37,6,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,2,7,1,-1.0,34,1,-1.0,-1.0,244,274,53,104,2,1,-1.0,33,1.0,-1.0,1,1,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,7,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,-1.0,4.0,-1.0,-1.0,3221225717.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,3,7,1,-1.0,57,1,-1.0,-1.0,244,55,0,45,2,1,-1.0,121,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,3,7,1,-1.0,57,1,0.0,-1.0,244,545,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,7,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,3221225717.0,-1.0,92,17,2,-1.0,1,71,-1.0,-1.0,-1.0,0
1.0,3.0,4,7,1,-1.0,0,1,0.0,-1.0,244,300,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,7,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,3.0,4.0,-1.0,1.0,-1.0,-1.0,3221225717.0,1.0,92,17,5,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,5,7,1,-1.0,34,1,-1.0,-1.0,244,255,117,104,2,1,-1.0,33,1.0,-1.0,2,3,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,72,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,2.0,6,7,1,-1.0,57,1,-1.0,-1.0,244,336,0,46,2,1,-1.0,125,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,6,7,1,-1.0,57,1,0.0,-1.0,244,51,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,7,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,3221225717.0,-1.0,92,17,2,-1.0,1,71,-1.0,-1.0,-1.0,0
-1.0,4.0,7,7,1,-1.0,57,1,-1.0,-1.0,244,387,121,104,1,1,-1.0,160,8.0,-1.0,6,2,0.0,0,1.0,4.0,1.0,2,-1.0,244,73,72,252,44,1.0,-1.0,11,6.0,-1.0,-1.0,0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,6.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,233,27,1,-1.0,0,71,-1.0,-1.0,1.0,0
1.0,3.0,7,7,1,-1.0,0,1,0.0,-1.0,244,381,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,7,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,6.0,4.0,-1.0,1.0,-1.0,-1.0,3221225717.0,1.0,92,17,5,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,8,7,1,-1.0,34,1,-1.0,-1.0,244,21,117,104,2,1,-1.0,33,1.0,-1.0,2,3,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,72,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,7.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
-1.0,-1.0,8,7,1,-1.0,1,1,-1.0,-1.0,244,0,121,104,2,1,-1.0,162,5.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,0,-1.0,244,67,72,253,44,-1.0,-1.0,5,3.0,-1.0,-1.0,1,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,7.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,27,7,-1.0,1,71,-1.0,-1.0,-1.0,0
-1.0,2.0,9,7,1,-1.0,57,1,-1.0,-1.0,244,169,0,47,2,1,-1.0,124,17.0,-1.0,0,4,-1.0,0,-1.0,8.0,-1.0,6,-1.0,244,97,72,250,44,-1.0,-1.0,10,15.0,-1.0,-1.0,1,3.0,1.0,-1.0,1.0,-1.0,-1.0,8.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,208,27,3,1.0,1,71,-1.0,-1.0,-1.0,0
1.0,7.0,9,7,1,-1.0,57,1,0.0,-1.0,244,249,121,104,2,1,-1.0,162,12.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,5,-1.0,244,72,7,1,44,-1.0,-1.0,4,11.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,0.0,1.0,8.0,4.0,-1.0,-1.0,-1.0,-1.0,3221225717.0,-1.0,92,17,2,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,10,7,1,-1.0,0,1,0.0,-1.0,244,56,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,7,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,9.0,4.0,-1.0,1.0,-1.0,-1.0,3221225717.0,1.0,92,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,118,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,85,82,72,91,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,270,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,12,7,1,-1.0,0,1,0.0,-1.0,244,80,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,7,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,11.0,4.0,-1.0,1.0,-1.0,-1.0,3221225717.0,1.0,92,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,121,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,183,82,72,189,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,273,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,14,7,1,-1.0,0,1,0.0,-1.0,244,515,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,7,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,13.0,4.0,-1.0,1.0,-1.0,-1.0,3221225717.0,1.0,92,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,42,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,108,82,72,114,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,190,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
1.0,3.0,15,7,1,-1.0,0,1,0.0,-1.0,244,43,119,104,2,1,-1.0,0,12.0,-1.0,5,4,-1.0,0,1.0,6.0,-1.0,5,-1.0,244,65,7,0,44,-1.0,-1.0,3,11.0,-1.0,-1.0,0,1.0,1.0,-1.0,1.0,0.0,-1.0,15.0,4.0,-1.0,1.0,-1.0,-1.0,3221225717.0,1.0,92,17,5,-1.0,1,71,-1.0,70.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,151,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,82,82,72,88,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,303,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,204,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,22,82,72,28,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,356,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,162,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,19,82,72,25,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,314,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,211,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,198,82,72,204,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,363,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,218,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,221,82,72,227,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,370,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,231,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,210,82,72,216,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,383,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,160,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,25,82,72,31,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,312,7,0,-1.0,1,71,-1.0,-1.0,-1.0,1
0.0,17.0,28,7,1,-1.0,57,1,0.0,-1.0,63,549,121,104,2,1,-1.0,162,16.0,-1.0,6,4,0.0,0,-1.0,-1.0,-1.0,7,-1.0,215,82,72,221,44,0.0,-1.0,0,16.0,-1.0,-1.0,1,-1.0,1.0,16.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,212,7,0,-1.0,1,71,-1.0,-1.0,-1.0,0
-1.0,-1.0,28,7,1,-1.0,57,1,-1.0,8.0,244,549,121,104,2,1,-1.0,162,9.0,-1.0,6,4,-1.0,0,-1.0,-1.0,-1.0,3,-1.0,244,83,72,253,44,-1.0,-1.0,1,8.0,-1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82,7,7,-1.0,1,70,-1.0,-1.0,-1.0,0
0.0,3.0,1,7,1,-1.0,57,1,0.0,-1.0,244,350,29,104,2,1,-1.0,161,1.0,-1.0,4,0,0.0,0,2.0,1.0,1.0,1,-1.0,244,93,72,0,27,0.0,-1.0,9,2.0,-1.0,-1.0,0,10.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,37,6,-1.0,1,71,-1.0,70.0,-1.0,0
-1.0,7.0,2,7,1,-1.0,35,1,-1.0,-1.0,244,61,93,104,2,1,-1.0,34,1.0,-1.0,1,1,0.0,0,1.0,31.0,1.0,2,-1.0,244,66,48,4,44,1.0,-1.0,6,6.0,-1.0,-1.0,0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,-1.0,4.0,-1.0,-1.0,3221227126.0,-1.0,219,27,4,-1.0,0,71,-1.0,-1.0,-1.0,0
